image_path,true_index,true_class,pred_index,pred_class,correct,confidence_before,confidence_after,entropy_before,entropy_after
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_395.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9082093,0.99874973,0.46425575,0.010356076
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_405.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98829216,0.99999404,0.085936576,8.57864e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_410.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.986204,0.9999862,0.09518407,0.00018040671
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_411.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98425746,0.9999845,0.11151124,0.00019818335
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_416.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98836875,0.99999535,0.088422954,6.854184e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_424.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98194134,0.9999856,0.12663174,0.00019680239
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_432.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.8951324,0.99575955,0.42564994,0.028202701
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_438.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.987834,0.9999951,0.09232251,7.170037e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_448.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.8864302,0.998204,0.5438103,0.014928348
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_452.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9851171,0.9999547,0.09181381,0.00050184445
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_462.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9846206,0.9999794,0.10311275,0.00025692562
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_469.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9951283,0.9999989,0.03966539,1.7265e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_471.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.94515705,0.998524,0.23078734,0.011098708
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_476.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.96665066,0.9998559,0.2009136,0.001463202
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_485.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.7266585,0.9844797,1.133896,0.09481737
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_493.jpg,11,Class_7_chinese_water_spinach,5,Class_1_water_iris,False,0.51712054,0.77515656,1.3256223,0.6185622
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_494.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.93207335,0.997405,0.2618444,0.01804442
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_518.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9648425,0.99988973,0.21817987,0.0011801291
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_519.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9925033,0.9999974,0.058840014,3.8581522e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_523.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.91627866,0.9986364,0.39346445,0.011211778
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_526.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9548043,0.9998784,0.2743494,0.0013907122
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_547.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9950387,0.9999994,0.041540448,1.1213004e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_555.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.78724074,0.9700374,0.70683223,0.1367006
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_568.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9685081,0.99972004,0.16654159,0.0025852988
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_569.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9366927,0.99946755,0.335202,0.004956073
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_570.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.95582217,0.9995401,0.23406015,0.004047045
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_572.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.96361977,0.99984777,0.21216957,0.0016065286
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_579.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9192554,0.99657947,0.31613177,0.022881867
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_582.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9474281,0.9993299,0.2608741,0.0057554864
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_583.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9375967,0.99905735,0.29550922,0.007900226
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_584.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9757085,0.99988866,0.13973188,0.0011559767
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_595.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9247877,0.99962556,0.4146032,0.0039454335
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_620.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.5152633,0.60520935,0.9652479,0.67970824
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_622.jpg,13,Class_9_mexican_sword_lily,12,Class_8_water_plantain,False,0.39578187,0.581941,1.4890057,0.9922497
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_625.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9650635,0.9998933,0.21308967,0.0011721717
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_645.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.86514497,0.98740935,0.452641,0.06768917
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_659.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.93498135,0.99926025,0.34269887,0.0062873564
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_661.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9952285,0.9999988,0.037736204,1.8804541e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_662.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.87407726,0.99801135,0.62074304,0.016277097
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_663.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9282181,0.99954814,0.39380807,0.004453675
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_664.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9881293,0.9999914,0.08533153,0.000116974195
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_669.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.8491283,0.98182845,0.4643575,0.0908914
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_672.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9795976,0.99996233,0.13075677,0.00045306663
