image_path,true_index,true_class,pred_index,pred_class,correct,confidence_before,confidence_after,entropy_before,entropy_after
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_395.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9851355,0.9996152,0.09839154,0.0036423334
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_405.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9963278,0.9999808,0.03185614,0.0002598789
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_410.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98237646,0.9996754,0.12252951,0.0033872765
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_411.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9802586,0.9995839,0.13397542,0.004206405
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_416.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9986816,0.9999938,0.011709584,8.5419764e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_424.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.996926,0.99998724,0.027559018,0.00018053406
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_432.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.93206567,0.98966366,0.27163702,0.057786558
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_438.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.99854666,0.9999927,0.012776757,9.88417e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_448.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.98168266,0.99935776,0.11418636,0.005598057
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_452.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.97481084,0.9991658,0.15727727,0.007451044
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_462.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.86609346,0.9890316,0.6658152,0.079039395
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_469.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9988164,0.9999933,0.010414289,8.760606e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_471.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9904146,0.99963725,0.055211753,0.0032367555
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_476.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9534806,0.9956156,0.22244371,0.028739622
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_485.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.70305824,0.93910867,1.1999981,0.32387087
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_493.jpg,11,Class_7_chinese_water_spinach,0,Class_10_lippia_alba,False,0.3205733,0.46440336,1.8782928,1.4103447
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_494.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.9557172,0.99476165,0.18469611,0.032743365
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_518.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.95998126,0.99671125,0.19939432,0.022543069
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_519.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.89698136,0.99321765,0.545228,0.051262565
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_523.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.99909115,0.9999949,0.00782978,6.860729e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_7_chinese_water_spinach/image_526.jpg,11,Class_7_chinese_water_spinach,11,Class_7_chinese_water_spinach,True,0.80358964,0.9290253,0.59852225,0.2597965
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_547.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9728914,0.9992717,0.17647786,0.0068493444
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_555.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.99540085,0.9999218,0.032690562,0.00083121855
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_568.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.992276,0.99991643,0.059185483,0.0009820366
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_569.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9944301,0.99995625,0.044826105,0.00055197236
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_570.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9989998,0.9999963,0.009163187,5.388431e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_572.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.99921906,0.99999654,0.0070381337,4.8486374e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_579.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9995771,0.99999905,0.004128338,1.5982107e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_582.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.982235,0.99935216,0.103069544,0.0058548218
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_583.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.997045,0.99997604,0.02388483,0.00029749156
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_584.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9991431,0.999997,0.0079305,4.2662068e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_8_water_plantain/image_595.jpg,12,Class_8_water_plantain,12,Class_8_water_plantain,True,0.9965215,0.99994636,0.024914846,0.0005869416
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_620.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.57903546,0.6557563,0.81924033,0.65303344
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_622.jpg,13,Class_9_mexican_sword_lily,12,Class_8_water_plantain,False,0.7464527,0.95677847,1.0482361,0.25009495
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_625.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9938651,0.99994886,0.049321443,0.0006303342
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_645.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.8773522,0.9870111,0.5925745,0.08105002
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_659.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.98664343,0.99982554,0.09789473,0.0019908317
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_661.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.92513764,0.9963343,0.42052832,0.030265722
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_662.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.7805303,0.97265947,1.0012763,0.17470592
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_663.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.89157,0.99258584,0.5700718,0.05532192
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_664.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.9991559,0.99999774,0.008246483,3.3261917e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_669.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.6948618,0.9389729,1.2691936,0.32424948
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_9_mexican_sword_lily/image_672.jpg,13,Class_9_mexican_sword_lily,13,Class_9_mexican_sword_lily,True,0.998926,0.9999969,0.010327434,4.612968e-05
